Sample	Bacteria_24k	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Pba-CVer_003-Ex2-11E-lcwgs-1-1.clmp.fp2_r1_screen	326768.0	16719.0	771803.0	3908.0	227.0	35.0	34.0	1155.0	0.0	0.0	289957.0	797951.0
Pba-CVer_003-Ex2-11E-lcwgs-1-1.clmp.fp2_r2_screen	323252.0	16771.0	772025.0	3853.0	220.0	28.0	32.0	1121.0	1.0	0.0	282260.0	808994.0
Pba-CVer_004-Ex2-11F-lcwgs-1-1.clmp.fp2_r1_screen	424282.0	19536.0	438345.0	3242.0	299.0	52.0	55.0	1795.0	1.0	0.0	223668.0	990624.0
Pba-CVer_004-Ex2-11F-lcwgs-1-1.clmp.fp2_r2_screen	418419.0	19429.0	439007.0	3167.0	274.0	50.0	54.0	1694.0	0.0	0.0	216569.0	1003236.0
Pba-CVer_005-Ex2-11G-lcwgs-1-1.clmp.fp2_r1_screen	702686.0	24141.0	38287.0	3832.0	822.0	157.0	169.0	2233.0	0.0	0.0	137487.0	1988604.0
Pba-CVer_005-Ex2-11G-lcwgs-1-1.clmp.fp2_r2_screen	691775.0	24016.0	38388.0	3680.0	818.0	165.0	133.0	2181.0	1.0	0.0	132716.0	2004545.0
Pba-CVer_006-Ex2-11H-lcwgs-1-1.clmp.fp2_r1_screen	312440.0	3318.0	2238.0	640.0	63.0	13.0	7.0	355.0	98.0	0.0	25739.0	333113.0
Pba-CVer_006-Ex2-11H-lcwgs-1-1.clmp.fp2_r2_screen	306934.0	3331.0	2284.0	626.0	61.0	11.0	7.0	344.0	91.0	0.0	24849.0	339486.0
Pba-CVer_007-Ex2-12A-lcwgs-1-1.clmp.fp2_r1_screen	69345.0	705.0	416.0	94.0	23.0	3.0	2.0	172.0	0.0	0.0	4487.0	93202.0
Pba-CVer_007-Ex2-12A-lcwgs-1-1.clmp.fp2_r2_screen	67702.0	675.0	423.0	89.0	18.0	4.0	3.0	178.0	0.0	0.0	4386.0	94971.0
Pba-CVer_008-Ex2-12B-lcwgs-1-1.clmp.fp2_r1_screen	68542.0	1232.0	3545.0	75.0	18.0	2.0	5.0	119.0	0.0	0.0	8981.0	82683.0
Pba-CVer_008-Ex2-12B-lcwgs-1-1.clmp.fp2_r2_screen	67191.0	1192.0	3551.0	87.0	18.0	4.0	3.0	110.0	0.0	0.0	8628.0	84418.0
Pba-CVer_012-Ex2-12D-lcwgs-1-1.clmp.fp2_r1_screen	71978.0	4771.0	1436.0	455.0	209.0	48.0	41.0	82.0	0.0	0.0	20372.0	405903.0
Pba-CVer_012-Ex2-12D-lcwgs-1-1.clmp.fp2_r2_screen	71423.0	4656.0	1472.0	450.0	152.0	42.0	46.0	92.0	0.0	0.0	19745.0	407217.0
Pba-CVer_020-Ex2-12E-lcwgs-1-1.clmp.fp2_r1_screen	357009.0	44185.0	5593.0	13372.0	1806.0	462.0	432.0	304.0	4.0	0.0	187586.0	3754884.0
Pba-CVer_020-Ex2-12E-lcwgs-1-1.clmp.fp2_r2_screen	353063.0	43865.0	5635.0	12894.0	1759.0	448.0	415.0	337.0	7.0	0.0	182289.0	3764925.0
Pba-CVer_021-Ex2-12F-lcwgs-1-1.clmp.fp2_r1_screen	349150.0	31251.0	4357.0	2693.0	1262.0	292.0	274.0	281.0	2.0	0.0	156115.0	2318767.0
Pba-CVer_021-Ex2-12F-lcwgs-1-1.clmp.fp2_r2_screen	345414.0	31143.0	4331.0	2645.0	1167.0	295.0	230.0	290.0	0.0	0.0	151855.0	2327074.0
Pba-CVer_022-Ex2-12G-lcwgs-1-1.clmp.fp2_r1_screen	240716.0	31518.0	4787.0	1967.0	801.0	197.0	191.0	256.0	3.0	0.0	114474.0	1816229.0
Pba-CVer_022-Ex2-12G-lcwgs-1-1.clmp.fp2_r2_screen	238507.0	31547.0	4716.0	1941.0	771.0	171.0	207.0	262.0	0.0	0.0	110818.0	1822199.0
Pba-CVer_023-Ex2-12H-lcwgs-1-1.clmp.fp2_r1_screen	230734.0	19975.0	3939.0	1712.0	729.0	164.0	183.0	181.0	1.0	0.0	93408.0	1543336.0
Pba-CVer_023-Ex2-12H-lcwgs-1-1.clmp.fp2_r2_screen	228354.0	19916.0	3897.0	1690.0	734.0	157.0	177.0	151.0	4.0	0.0	90642.0	1548640.0
Pba-CVer_024-Ex2-1A-lcwgs-1-1.clmp.fp2_r1_screen	4675.0	331.0	40.0	29.0	18.0	3.0	3.0	2.0	0.0	0.0	1552.0	27818.0
Pba-CVer_024-Ex2-1A-lcwgs-1-1.clmp.fp2_r2_screen	4585.0	325.0	48.0	26.0	12.0	4.0	2.0	1.0	0.0	0.0	1461.0	28007.0
Pba-CVer_032-Ex2-1B-lcwgs-1-1.clmp.fp2_r1_screen	9167.0	821.0	106.0	48.0	35.0	4.0	6.0	4.0	0.0	0.0	4777.0	62106.0
Pba-CVer_032-Ex2-1B-lcwgs-1-1.clmp.fp2_r2_screen	9099.0	841.0	116.0	44.0	20.0	8.0	10.0	5.0	0.0	0.0	4579.0	62352.0
Pba-CVer_033-Ex2-1C-lcwgs-1-1.clmp.fp2_r1_screen	167004.0	10983.0	1060.0	515.0	281.0	45.0	48.0	95.0	0.0	0.0	64399.0	675862.0
Pba-CVer_033-Ex2-1C-lcwgs-1-1.clmp.fp2_r2_screen	164900.0	10864.0	1049.0	522.0	275.0	38.0	43.0	81.0	0.0	0.0	61504.0	681016.0
Pba-CVer_034-Ex2-1D-lcwgs-1-1.clmp.fp2_r1_screen	7079.0	359.0	57.0	42.0	12.0	5.0	0.0	5.0	0.0	0.0	2608.0	24951.0
Pba-CVer_034-Ex2-1D-lcwgs-1-1.clmp.fp2_r2_screen	7049.0	408.0	54.0	41.0	12.0	2.0	1.0	2.0	0.0	0.0	2531.0	25018.0
Pba-CVer_036-Ex1-9C-lcwgs-1-1.clmp.fp2_r1_screen	411980.0	6216.0	965.0	212.0	63.0	14.0	9.0	60.0	0.0	0.0	808103.0	304033.0
Pba-CVer_036-Ex1-9C-lcwgs-1-1.clmp.fp2_r2_screen	431876.0	6221.0	966.0	214.0	58.0	12.0	11.0	54.0	1.0	0.0	780091.0	312151.0
Pba-CVer_039-Ex2-1E-lcwgs-1-1.clmp.fp2_r1_screen	17971.0	1007.0	5566.0	94.0	33.0	5.0	5.0	26.0	0.0	0.0	7732.0	67586.0
Pba-CVer_039-Ex2-1E-lcwgs-1-1.clmp.fp2_r2_screen	17816.0	1012.0	5583.0	79.0	19.0	5.0	1.0	20.0	0.0	0.0	7423.0	68067.0
Pba-CVer_044-Ex2-1F-lcwgs-1-1.clmp.fp2_r1_screen	152093.0	9504.0	2003.0	759.0	414.0	74.0	81.0	299.0	1.0	0.0	57994.0	796055.0
Pba-CVer_044-Ex2-1F-lcwgs-1-1.clmp.fp2_r2_screen	149357.0	9455.0	1956.0	753.0	390.0	82.0	81.0	280.0	2.0	0.0	54954.0	801967.0
Pba-CVer_046-Ex2-1G-lcwgs-1-1.clmp.fp2_r1_screen	205231.0	17479.0	2801.0	852.0	378.0	90.0	68.0	102.0	0.0	0.0	102434.0	990945.0
Pba-CVer_046-Ex2-1G-lcwgs-1-1.clmp.fp2_r2_screen	201855.0	17282.0	2857.0	856.0	314.0	64.0	54.0	114.0	0.0	0.0	97985.0	998999.0
Pba-CVer_047-Ex2-1H-lcwgs-1-1.clmp.fp2_r1_screen	4193.0	178.0	40.0	7.0	8.0	0.0	1.0	1.0	0.0	0.0	1161.0	14125.0
Pba-CVer_047-Ex2-1H-lcwgs-1-1.clmp.fp2_r2_screen	4107.0	175.0	28.0	7.0	5.0	2.0	1.0	1.0	0.0	0.0	1110.0	14278.0
Pba-CVer_048-Ex2-2A-lcwgs-1-1.clmp.fp2_r1_screen	5624.0	414.0	63.0	24.0	26.0	3.0	2.0	3.0	0.0	0.0	2145.0	36121.0
Pba-CVer_048-Ex2-2A-lcwgs-1-1.clmp.fp2_r2_screen	5550.0	434.0	54.0	29.0	8.0	6.0	2.0	4.0	0.0	0.0	2105.0	36233.0
Pba-CVer_049-Ex1-9D-lcwgs-1-1.clmp.fp2_r1_screen	220377.0	12836.0	3151.0	580.0	225.0	64.0	33.0	1166.0	0.0	0.0	64505.0	706514.0
Pba-CVer_049-Ex1-9D-lcwgs-1-1.clmp.fp2_r2_screen	217497.0	12657.0	3163.0	575.0	219.0	31.0	48.0	1109.0	3.0	0.0	62587.0	711562.0
Pba-CVer_051-Ex1-9E-lcwgs-1-1.clmp.fp2_r1_screen	779444.0	5995.0	1800.0	643.0	357.0	49.0	57.0	1281.0	0.0	0.0	50690.0	835957.0
Pba-CVer_051-Ex1-9E-lcwgs-1-1.clmp.fp2_r2_screen	766451.0	6082.0	1744.0	660.0	330.0	61.0	48.0	1236.0	2.0	0.0	49119.0	850540.0
Pba-CVer_057-Ex2-2B-lcwgs-1-1.clmp.fp2_r1_screen	139460.0	8350.0	47080.0	632.0	269.0	59.0	40.0	143.0	0.0	0.0	71252.0	628740.0
Pba-CVer_057-Ex2-2B-lcwgs-1-1.clmp.fp2_r2_screen	137403.0	8428.0	47126.0	612.0	291.0	29.0	35.0	154.0	1.0	0.0	69174.0	632772.0
Pba-CVer_058-Ex1-9F-lcwgs-1-1.clmp.fp2_r1_screen	313440.0	15605.0	2611.0	1001.0	223.0	48.0	34.0	569.0	0.0	0.0	88051.0	897509.0
Pba-CVer_058-Ex1-9F-lcwgs-1-1.clmp.fp2_r2_screen	309106.0	15622.0	2529.0	975.0	220.0	43.0	30.0	581.0	3.0	0.0	84690.0	905292.0
Pba-CVer_059-Ex1-9G-lcwgs-1-1.clmp.fp2_r1_screen	414012.0	16535.0	3323.0	1608.0	349.0	81.0	54.0	762.0	1.0	0.0	86654.0	1105560.0
Pba-CVer_059-Ex1-9G-lcwgs-1-1.clmp.fp2_r2_screen	410292.0	16503.0	3327.0	1530.0	333.0	84.0	92.0	777.0	2.0	0.0	84249.0	1111750.0
Pba-CVer_060-Ex2-2C-lcwgs-1-1.clmp.fp2_r1_screen	20360.0	1819.0	745.0	118.0	69.0	10.0	13.0	7.0	1.0	0.0	10332.0	144956.0
Pba-CVer_060-Ex2-2C-lcwgs-1-1.clmp.fp2_r2_screen	20107.0	1773.0	742.0	139.0	69.0	20.0	8.0	11.0	1.0	0.0	9962.0	145598.0
Pba-CVer_068-Ex2-2E-lcwgs-1-1.clmp.fp2_r1_screen	6580.0	486.0	263.0	24.0	10.0	0.0	0.0	5.0	0.0	0.0	3075.0	31836.0
Pba-CVer_068-Ex2-2E-lcwgs-1-1.clmp.fp2_r2_screen	6490.0	449.0	252.0	28.0	16.0	3.0	1.0	8.0	0.0	0.0	3002.0	32030.0
Pba-CVer_069-Ex2-2F-lcwgs-1-1.clmp.fp2_r1_screen	22088.0	1372.0	175.0	50.0	27.0	6.0	8.0	10.0	0.0	0.0	9872.0	83288.0
Pba-CVer_069-Ex2-2F-lcwgs-1-1.clmp.fp2_r2_screen	21709.0	1453.0	175.0	54.0	26.0	7.0	6.0	10.0	0.0	0.0	9280.0	84176.0
Pba-CVer_071-Ex1-9H-lcwgs-1-1.clmp.fp2_r1_screen	273510.0	19091.0	5027.0	1147.0	628.0	98.0	122.0	247.0	1.0	0.0	88918.0	1408663.0
Pba-CVer_071-Ex1-9H-lcwgs-1-1.clmp.fp2_r2_screen	269772.0	18888.0	4977.0	1123.0	608.0	105.0	87.0	245.0	2.0	0.0	85793.0	1415852.0
Pba-CVer_072-Ex2-2H-lcwgs-1-1.clmp.fp2_r1_screen	20700.0	1352.0	183.0	80.0	30.0	7.0	8.0	20.0	0.0	0.0	9072.0	83967.0
Pba-CVer_072-Ex2-2H-lcwgs-1-1.clmp.fp2_r2_screen	20488.0	1379.0	183.0	72.0	37.0	6.0	5.0	14.0	0.0	0.0	8587.0	84648.0
Pba-CVer_073-Ex1-10A-lcwgs-1-1.clmp.fp2_r1_screen	283337.0	1333.0	1431.0	68.0	14.0	1.0	0.0	35.0	0.0	0.0	649272.0	79802.0
Pba-CVer_073-Ex1-10A-lcwgs-1-1.clmp.fp2_r2_screen	303727.0	1298.0	1475.0	71.0	17.0	2.0	3.0	35.0	0.0	0.0	622264.0	86401.0
Pba-CVer_075-Ex1-10C-lcwgs-1-1.clmp.fp2_r1_screen	591378.0	3227.0	571.0	267.0	121.0	22.0	13.0	110.0	0.0	0.0	1252009.0	274144.0
Pba-CVer_075-Ex1-10C-lcwgs-1-1.clmp.fp2_r2_screen	627286.0	3256.0	520.0	293.0	112.0	16.0	10.0	101.0	1.0	0.0	1203604.0	286663.0
Pba-CVer_076-Ex2-3A-lcwgs-1-1.clmp.fp2_r1_screen	10783.0	634.0	94.0	33.0	15.0	2.0	3.0	5.0	0.0	0.0	4780.0	36151.0
Pba-CVer_076-Ex2-3A-lcwgs-1-1.clmp.fp2_r2_screen	10653.0	630.0	95.0	38.0	17.0	2.0	1.0	4.0	0.0	0.0	4652.0	36408.0
Pba-CVer_082-Ex1-10D-lcwgs-1-1.clmp.fp2_r1_screen	404322.0	15099.0	3223.0	997.0	325.0	48.0	47.0	324.0	0.0	0.0	89601.0	941239.0
Pba-CVer_082-Ex1-10D-lcwgs-1-1.clmp.fp2_r2_screen	398886.0	15255.0	3163.0	995.0	305.0	50.0	47.0	318.0	1.0	0.0	85944.0	950261.0
Pba-CVer_083-Ex1-10E-lcwgs-1-1.clmp.fp2_r1_screen	76075.0	603.0	330.0	57.0	24.0	4.0	3.0	14.0	0.0	0.0	128792.0	47734.0
Pba-CVer_083-Ex1-10E-lcwgs-1-1.clmp.fp2_r2_screen	79538.0	637.0	330.0	43.0	18.0	1.0	1.0	16.0	0.0	0.0	123644.0	49408.0
Pba-CVer_084-Ex1-10F-lcwgs-1-1.clmp.fp2_r1_screen	160913.0	6271.0	7044.0	357.0	144.0	19.0	14.0	149.0	0.0	0.0	38563.0	418853.0
Pba-CVer_084-Ex1-10F-lcwgs-1-1.clmp.fp2_r2_screen	158106.0	6284.0	7060.0	360.0	142.0	17.0	11.0	147.0	0.0	0.0	36984.0	423216.0
Pba-CVer_085-Ex1-10G-lcwgs-1-1.clmp.fp2_r1_screen	188819.0	6726.0	2127.0	577.0	302.0	40.0	47.0	195.0	0.0	0.0	35388.0	636487.0
Pba-CVer_085-Ex1-10G-lcwgs-1-1.clmp.fp2_r2_screen	186015.0	6792.0	2048.0	558.0	272.0	61.0	42.0	199.0	0.0	0.0	33967.0	640754.0
Pba-CVer_092-Ex2-3D-lcwgs-1-1.clmp.fp2_r1_screen	101266.0	2577.0	467.0	235.0	116.0	21.0	23.0	145.0	0.0	0.0	15830.0	265246.0
Pba-CVer_092-Ex2-3D-lcwgs-1-1.clmp.fp2_r2_screen	99536.0	2543.0	477.0	208.0	117.0	24.0	21.0	140.0	0.0	0.0	15144.0	267716.0
Pba-CVer_093-Ex2-3E-lcwgs-1-1.clmp.fp2_r1_screen	14285.0	354.0	270.0	32.0	7.0	3.0	1.0	10.0	0.0	0.0	3212.0	30863.0
Pba-CVer_093-Ex2-3E-lcwgs-1-1.clmp.fp2_r2_screen	13961.0	357.0	273.0	31.0	6.0	5.0	2.0	6.0	0.0	0.0	3101.0	31295.0
Pba-CVer_094-Ex1-10H-lcwgs-1-1.clmp.fp2_r1_screen	355022.0	12953.0	4478.0	970.0	364.0	164.0	67.0	212.0	0.0	0.0	71543.0	997324.0
Pba-CVer_094-Ex1-10H-lcwgs-1-1.clmp.fp2_r2_screen	350990.0	12855.0	4486.0	936.0	349.0	157.0	50.0	173.0	1.0	0.0	69138.0	1003962.0
Pba-CVer_095-Ex1-11A-lcwgs-1-1.clmp.fp2_r1_screen	329319.0	12662.0	7316.0	1068.0	468.0	106.0	79.0	258.0	0.0	0.0	69950.0	1186505.0
Pba-CVer_095-Ex1-11A-lcwgs-1-1.clmp.fp2_r2_screen	325722.0	12800.0	7361.0	1045.0	485.0	87.0	79.0	289.0	0.0	0.0	68213.0	1191650.0
Pba-CVer_096-Ex1-11B-lcwgs-1-1.clmp.fp2_r1_screen	157023.0	6953.0	3649.0	378.0	80.0	11.0	13.0	107.0	1.0	0.0	43039.0	367365.0
Pba-CVer_096-Ex1-11B-lcwgs-1-1.clmp.fp2_r2_screen	155033.0	7067.0	3676.0	385.0	106.0	19.0	19.0	107.0	0.0	0.0	41371.0	370836.0
