Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Sgr-CJol_006-Ex14H-lwgs-1-1.clmp.fp2_r2_screen	28325.0	36696.0	2201.0	1440.0	724.0	638.0	226.0	101.0	5.0	0.0	0.0	153035.0	1541145.0
Sgr-CJol_007-Ex16C-lwgs-1-1.clmp.fp2_r1_screen	85117.0	7071.0	6913.0	4344.0	2591.0	1955.0	790.0	334.0	11.0	0.0	0.0	427249.0	5332053.0
Sgr-CJol_007-Ex16C-lwgs-1-1.clmp.fp2_r2_screen	86210.0	6998.0	7029.0	4420.0	2607.0	2003.0	765.0	358.0	5.0	0.0	0.0	427154.0	5330879.0
Sgr-CJol_008-Ex17A-lwgs-1-1.clmp.fp2_r1_screen	112731.0	7416.0	8982.0	5567.0	2883.0	2572.0	934.0	372.0	17.0	0.0	0.0	588624.0	5777008.0
Sgr-CJol_008-Ex17A-lwgs-1-1.clmp.fp2_r2_screen	114198.0	7367.0	9010.0	5522.0	2812.0	2575.0	1017.0	383.0	14.0	0.0	0.0	587851.0	5776357.0
Sgr-CJol_009-Ex13G-lwgs-1-1.clmp.fp2_r1_screen	52897.0	8179.0	3921.0	2573.0	1276.0	1182.0	387.0	225.0	7.0	0.0	0.0	283619.0	2525942.0
Sgr-CJol_009-Ex13G-lwgs-1-1.clmp.fp2_r2_screen	53265.0	8137.0	3919.0	2479.0	1280.0	1172.0	403.0	214.0	6.0	0.0	0.0	283679.0	2525654.0
Sgr-CJol_010-Ex12B-lwgs-1-1.clmp.fp2_r1_screen	105960.0	29571.0	10204.0	6064.0	4234.0	2682.0	1238.0	691.0	22.0	0.0	0.0	802595.0	7297981.0
Sgr-CJol_010-Ex12B-lwgs-1-1.clmp.fp2_r2_screen	107655.0	29430.0	10276.0	6025.0	4138.0	2648.0	1195.0	655.0	23.0	0.0	0.0	804521.0	7294676.0
Sgr-CJol_012-Ex18G-lwgs-1-1.clmp.fp2_r1_screen	32980.0	3151.0	2545.0	1582.0	846.0	761.0	267.0	111.0	1.0	0.0	0.0	173319.0	1754844.0
Sgr-CJol_012-Ex18G-lwgs-1-1.clmp.fp2_r2_screen	33225.0	3148.0	2463.0	1658.0	801.0	677.0	271.0	109.0	4.0	0.0	0.0	173010.0	1755041.0
Sgr-CJol_017-Ex15B-lwgs-1-1.clmp.fp2_r1_screen	47659.0	5245.0	4261.0	2579.0	1649.0	1162.0	480.0	223.0	12.0	0.0	0.0	285409.0	3100165.0
Sgr-CJol_017-Ex15B-lwgs-1-1.clmp.fp2_r2_screen	48620.0	5216.0	4229.0	2544.0	1594.0	1143.0	519.0	201.0	11.0	0.0	0.0	284602.0	3100165.0
Sgr-CJol_020-Ex14F-lwgs-1-1.clmp.fp2_r1_screen	40375.0	62462.0	3388.0	2160.0	1155.0	939.0	367.0	428.0	6.0	0.0	0.0	227613.0	2333758.0
Sgr-CJol_020-Ex14F-lwgs-1-1.clmp.fp2_r2_screen	40836.0	62349.0	3429.0	2266.0	1093.0	914.0	346.0	448.0	4.0	1.0	0.0	227207.0	2333758.0
Sgr-CJol_021-Ex12H-lwgs-1-1.clmp.fp2_r1_screen	45800.0	81709.0	3815.0	2408.0	1446.0	1037.0	401.0	295.0	3.0	0.0	0.0	269600.0	2638532.0
Sgr-CJol_021-Ex12H-lwgs-1-1.clmp.fp2_r2_screen	46112.0	81615.0	3709.0	2440.0	1368.0	1076.0	393.0	287.0	5.0	0.0	0.0	270423.0	2637618.0
Sgr-CJol_023-Ex14A-lwgs-1-1.clmp.fp2_r1_screen	78167.0	29508.0	6093.0	3880.0	2051.0	1719.0	613.0	291.0	13.0	0.0	0.0	434300.0	3761705.0
Sgr-CJol_023-Ex14A-lwgs-1-1.clmp.fp2_r2_screen	79182.0	29536.0	5979.0	3866.0	2065.0	1715.0	614.0	301.0	4.0	0.0	0.0	433804.0	3761274.0
Sgr-CJol_024-Ex12D-lwgs-1-1.clmp.fp2_r1_screen	21264.0	9505.0	1960.0	1105.0	802.0	539.0	254.0	129.0	1.0	0.0	0.0	145814.0	1554248.0
Sgr-CJol_024-Ex12D-lwgs-1-1.clmp.fp2_r2_screen	21912.0	9548.0	1899.0	1182.0	775.0	485.0	244.0	131.0	5.0	0.0	0.0	146060.0	1553380.0
Sgr-CJol_025-Ex14C-lwgs-1-1.clmp.fp2_r1_screen	42285.0	6116.0	3650.0	2192.0	1273.0	968.0	436.0	224.0	7.0	0.0	0.0	225744.0	2485156.0
Sgr-CJol_025-Ex14C-lwgs-1-1.clmp.fp2_r2_screen	43137.0	6186.0	3628.0	2221.0	1274.0	1032.0	451.0	198.0	5.0	0.0	0.0	225871.0	2484048.0
Sgr-CJol_028-Ex11G-lwgs-1-1.clmp.fp2_r1_screen	26577.0	4719.0	2251.0	1396.0	786.0	598.0	271.0	124.0	3.0	0.0	0.0	153474.0	1585702.0
Sgr-CJol_028-Ex11G-lwgs-1-1.clmp.fp2_r2_screen	26622.0	4757.0	2197.0	1327.0	806.0	603.0	281.0	132.0	6.0	0.0	0.0	153291.0	1585879.0
Sgr-CJol_032-Ex18B-lwgs-1-1.clmp.fp2_r1_screen	72726.0	2873.0	5423.0	3486.0	1927.0	1597.0	597.0	247.0	6.0	0.0	0.0	405295.0	3961882.0
Sgr-CJol_032-Ex18B-lwgs-1-1.clmp.fp2_r2_screen	73558.0	2906.0	5477.0	3564.0	1907.0	1589.0	632.0	237.0	11.0	0.0	0.0	403851.0	3962327.0
Sgr-CJol_034-Ex12C-lwgs-1-1.clmp.fp2_r1_screen	72191.0	527830.0	6257.0	3739.0	2409.0	1518.0	684.0	1419.0	9.0	1.0	0.0	548813.0	4772283.0
Sgr-CJol_034-Ex12C-lwgs-1-1.clmp.fp2_r2_screen	73225.0	526560.0	6240.0	3866.0	2400.0	1514.0	679.0	1428.0	6.0	0.0	0.0	549546.0	4771689.0
Sgr-CJol_035-Ex14D-lwgs-1-1.clmp.fp2_r1_screen	52178.0	8075.0	4619.0	2807.0	1755.0	1288.0	546.0	259.0	12.0	0.0	0.0	324451.0	3311774.0
Sgr-CJol_035-Ex14D-lwgs-1-1.clmp.fp2_r2_screen	52522.0	8059.0	4590.0	2869.0	1799.0	1252.0	559.0	267.0	13.0	0.0	0.0	323689.0	3312145.0
Sgr-CJol_036-Ex12F-lwgs-1-1.clmp.fp2_r1_screen	44587.0	8446.0	4151.0	2520.0	1787.0	976.0	494.0	333.0	9.0	0.0	0.0	264181.0	2818375.0
Sgr-CJol_036-Ex12F-lwgs-1-1.clmp.fp2_r2_screen	44810.0	8481.0	4269.0	2668.0	1820.0	997.0	451.0	288.0	6.0	0.0	0.0	263694.0	2818375.0
Sgr-CJol_037-Ex13F-lwgs-1-1.clmp.fp2_r1_screen	48913.0	56755.0	3749.0	2471.0	1230.0	1054.0	392.0	364.0	6.0	0.0	0.0	291940.0	2516068.0
Sgr-CJol_037-Ex13F-lwgs-1-1.clmp.fp2_r2_screen	50093.0	56586.0	3715.0	2545.0	1297.0	1058.0	338.0	372.0	6.0	0.0	0.0	292033.0	2514899.0
Sgr-CJol_041-Ex14B-lwgs-1-1.clmp.fp2_r1_screen	66749.0	6438.0	5408.0	3456.0	2015.0	1571.0	581.0	339.0	12.0	0.0	0.0	384189.0	3528882.0
Sgr-CJol_041-Ex14B-lwgs-1-1.clmp.fp2_r2_screen	66711.0	6393.0	5464.0	3387.0	2029.0	1485.0	603.0	338.0	9.0	0.0	0.0	383939.0	3529282.0
Sgr-CJol_042-Ex15C-lwgs-1-1.clmp.fp2_r1_screen	28980.0	471731.0	2593.0	1611.0	1002.0	668.0	319.0	7826.0	10.0	0.0	0.0	197189.0	2352767.0
Sgr-CJol_042-Ex15C-lwgs-1-1.clmp.fp2_r2_screen	29741.0	470847.0	2718.0	1500.0	978.0	686.0	310.0	7773.0	9.0	0.0	0.0	196448.0	2353686.0
Sgr-CJol_048-Ex16E-lwgs-1-1.clmp.fp2_r1_screen	45467.0	487166.0	5569.0	2447.0	1628.0	1075.0	481.0	829.0	7.0	0.0	0.0	292960.0	3734578.0
Sgr-CJol_048-Ex16E-lwgs-1-1.clmp.fp2_r2_screen	45700.0	486778.0	5739.0	2465.0	1648.0	1060.0	554.0	864.0	6.0	0.0	0.0	291900.0	3735493.0
Sgr-CJol_049-Ex14E-lwgs-1-1.clmp.fp2_r1_screen	26392.0	9280.0	2263.0	1483.0	951.0	631.0	356.0	125.0	5.0	0.0	0.0	146782.0	2031870.0
Sgr-CJol_049-Ex14E-lwgs-1-1.clmp.fp2_r2_screen	26809.0	9199.0	2436.0	1488.0	980.0	619.0	320.0	115.0	4.0	0.0	0.0	146298.0	2031870.0
Sgr-CJol_053-Ex16A-lwgs-1-1.clmp.fp2_r1_screen	111138.0	13878.0	8428.0	5542.0	2805.0	2581.0	803.0	435.0	18.0	0.0	0.0	617939.0	5469625.0
Sgr-CJol_053-Ex16A-lwgs-1-1.clmp.fp2_r2_screen	113128.0	13930.0	8474.0	5539.0	2823.0	2477.0	791.0	418.0	17.0	0.0	0.0	617216.0	5468379.0
Sgr-CJol_054-Ex16F-lwgs-1-1.clmp.fp2_r1_screen	43790.0	8812.0	3474.0	2138.0	1086.0	968.0	353.0	224.0	4.0	0.0	0.0	222366.0	2090758.0
Sgr-CJol_054-Ex16F-lwgs-1-1.clmp.fp2_r2_screen	44488.0	8721.0	3472.0	2235.0	1159.0	1042.0	308.0	201.0	6.0	0.0	0.0	222296.0	2090045.0
Sgr-CJol_056-Ex15A-lwgs-1-1.clmp.fp2_r1_screen	77531.0	5540.0	6211.0	3921.0	2109.0	1672.0	685.0	300.0	20.0	0.0	0.0	414404.0	4236379.0
Sgr-CJol_056-Ex15A-lwgs-1-1.clmp.fp2_r2_screen	78597.0	5487.0	6193.0	4055.0	2033.0	1727.0	756.0	311.0	12.0	0.0	0.0	414172.0	4235429.0
Sgr-CJol_057-Ex13B-lwgs-1-1.clmp.fp2_r1_screen	73439.0	30495.0	6378.0	3807.0	2298.0	1753.0	748.0	286.0	10.0	0.0	0.0	459648.0	4673966.0
Sgr-CJol_057-Ex13B-lwgs-1-1.clmp.fp2_r2_screen	74827.0	30503.0	6345.0	3847.0	2331.0	1785.0	689.0	314.0	13.0	0.0	1.0	457157.0	4675016.0
Sgr-CJol_058-Ex12E-lwgs-1-1.clmp.fp2_r1_screen	85900.0	31683.0	6006.0	4242.0	1902.0	1396.0	544.0	336.0	11.0	0.0	0.0	510655.0	3196482.0
Sgr-CJol_058-Ex12E-lwgs-1-1.clmp.fp2_r2_screen	86915.0	31592.0	6120.0	4091.0	1938.0	1379.0	554.0	331.0	9.0	0.0	0.0	512818.0	3193410.0
Sgr-CJol_059-Ex14G-lwgs-1-1.clmp.fp2_r1_screen	51565.0	24520.0	4137.0	2558.0	1412.0	1176.0	466.0	215.0	8.0	0.0	0.0	294219.0	2889503.0
Sgr-CJol_059-Ex14G-lwgs-1-1.clmp.fp2_r2_screen	51830.0	24454.0	3963.0	2681.0	1428.0	1088.0	456.0	216.0	10.0	0.0	0.0	294477.0	2889176.0
Sgr-CJol_061-Ex11E-lwgs-1-1.clmp.fp2_r1_screen	54770.0	154051.0	5028.0	3002.0	1958.0	1230.0	475.0	1113.0	14.0	0.0	0.0	356097.0	3278986.0
Sgr-CJol_061-Ex11E-lwgs-1-1.clmp.fp2_r2_screen	55277.0	153891.0	4974.0	2938.0	1897.0	1245.0	431.0	1109.0	14.0	0.0	0.0	356347.0	3278601.0
Sgr-CJol_064-Ex16B-lwgs-1-1.clmp.fp2_r1_screen	50739.0	16005.0	4074.0	2484.0	1341.0	1104.0	408.0	156.0	12.0	0.0	0.0	291232.0	2734172.0
Sgr-CJol_064-Ex16B-lwgs-1-1.clmp.fp2_r2_screen	51603.0	16036.0	4125.0	2609.0	1351.0	1158.0	392.0	194.0	12.0	0.0	0.0	290385.0	2733862.0
Sgr-CJol_066-Ex16D-lwgs-1-1.clmp.fp2_r1_screen	33323.0	6282.0	2737.0	1662.0	940.0	815.0	271.0	140.0	6.0	0.0	0.0	187149.0	1730684.0
Sgr-CJol_066-Ex16D-lwgs-1-1.clmp.fp2_r2_screen	33745.0	6360.0	2545.0	1687.0	929.0	784.0	276.0	145.0	5.0	0.0	0.0	186652.0	1730881.0
Sgr-CJol_068-Ex17B-lwgs-1-1.clmp.fp2_r1_screen	69056.0	4638.0	5824.0	3634.0	2213.0	1717.0	702.0	289.0	11.0	0.0	0.0	390743.0	4220160.0
Sgr-CJol_068-Ex17B-lwgs-1-1.clmp.fp2_r2_screen	69851.0	4631.0	5834.0	3637.0	2137.0	1618.0	669.0	272.0	8.0	0.0	0.0	391110.0	4219220.0
Sgr-CJol_070-Ex13C-lwgs-1-1.clmp.fp2_r1_screen	38838.0	9561.0	3201.0	2044.0	1303.0	866.0	390.0	223.0	8.0	0.0	0.0	242494.0	2608931.0
Sgr-CJol_070-Ex13C-lwgs-1-1.clmp.fp2_r2_screen	39284.0	9528.0	3260.0	2168.0	1305.0	856.0	391.0	231.0	2.0	0.0	0.0	242485.0	2608349.0
Sgr-CJol_072-Ex15F-lwgs-1-1.clmp.fp2_r1_screen	50267.0	6685.0	4641.0	2737.0	1825.0	1266.0	562.0	249.0	8.0	0.0	0.0	232597.0	3531480.0
Sgr-CJol_072-Ex15F-lwgs-1-1.clmp.fp2_r2_screen	51094.0	6696.0	4478.0	2756.0	1834.0	1230.0	536.0	206.0	4.0	0.0	0.0	233153.0	3530330.0
Sgr-CJol_073-Ex11A-lwgs-1-1.clmp.fp2_r1_screen	33919.0	15541.0	3507.0	1932.0	1456.0	839.0	370.0	235.0	11.0	0.0	0.0	283829.0	2268281.0
Sgr-CJol_073-Ex11A-lwgs-1-1.clmp.fp2_r2_screen	34708.0	15526.0	3395.0	2036.0	1445.0	839.0	368.0	241.0	6.0	0.0	0.0	284380.0	2266976.0
Sgr-CJol_075-Ex18E-lwgs-1-1.clmp.fp2_r1_screen	45479.0	13990.0	4457.0	2406.0	1706.0	1133.0	549.0	304.0	10.0	0.0	0.0	244766.0	3500953.0
Sgr-CJol_075-Ex18E-lwgs-1-1.clmp.fp2_r2_screen	46394.0	14078.0	4267.0	2567.0	1718.0	1097.0	491.0	308.0	9.0	0.0	0.0	243108.0	3501716.0
Sgr-CJol_076-Ex18D-lwgs-1-1.clmp.fp2_r1_screen	25845.0	18883.0	2353.0	1437.0	919.0	661.0	267.0	168.0	4.0	0.0	0.0	155742.0	1842162.0
Sgr-CJol_076-Ex18D-lwgs-1-1.clmp.fp2_r2_screen	26373.0	18792.0	2354.0	1377.0	828.0	623.0	262.0	167.0	6.0	0.0	0.0	154472.0	1843187.0
Sgr-CJol_078-Ex16H-lwgs-1-1.clmp.fp2_r1_screen	59860.0	91312.0	4399.0	2900.0	1228.0	1333.0	415.0	421.0	5.0	0.0	0.0	359633.0	2557040.0
Sgr-CJol_078-Ex16H-lwgs-1-1.clmp.fp2_r2_screen	60590.0	91231.0	4319.0	2823.0	1210.0	1288.0	433.0	404.0	11.0	0.0	0.0	359197.0	2557040.0
Sgr-CJol_079-Ex15E-lwgs-1-1.clmp.fp2_r1_screen	39288.0	60506.0	3734.0	2215.0	1659.0	956.0	445.0	362.0	5.0	0.0	0.0	218151.0	3325812.0
Sgr-CJol_079-Ex15E-lwgs-1-1.clmp.fp2_r2_screen	39991.0	59856.0	3691.0	2151.0	1665.0	939.0	450.0	331.0	5.0	0.0	0.0	217877.0	3326177.0
Sgr-CJol_080-Ex11F-lwgs-1-1.clmp.fp2_r1_screen	125283.0	33417.0	12285.0	7240.0	5630.0	3071.0	1414.0	1094.0	33.0	0.0	0.0	846867.0	8639984.0
Sgr-CJol_080-Ex11F-lwgs-1-1.clmp.fp2_r2_screen	126998.0	33270.0	11996.0	7073.0	5632.0	2905.0	1483.0	1099.0	37.0	0.0	0.0	841003.0	8644822.0
Sgr-CJol_081-Ex18F-lwgs-1-1.clmp.fp2_r1_screen	17252.0	30063.0	1490.0	902.0	544.0	414.0	192.0	140.0	5.0	0.0	0.0	103643.0	1155905.0
Sgr-CJol_081-Ex18F-lwgs-1-1.clmp.fp2_r2_screen	17385.0	30054.0	1487.0	936.0	526.0	411.0	194.0	147.0	2.0	0.0	0.0	103241.0	1156167.0
Sgr-CJol_082-Ex17E-lwgs-1-1.clmp.fp2_r1_screen	14942.0	2876.0	1261.0	809.0	516.0	400.0	154.0	75.0	3.0	0.0	0.0	90123.0	1055251.0
Sgr-CJol_082-Ex17E-lwgs-1-1.clmp.fp2_r2_screen	15211.0	2902.0	1280.0	818.0	486.0	368.0	173.0	58.0	6.0	0.0	0.0	89857.0	1055251.0
Sgr-CJol_084-Ex18H-lwgs-1-1.clmp.fp2_r1_screen	37565.0	11081.0	3081.0	1882.0	1099.0	841.0	386.0	171.0	1.0	0.0	0.0	200845.0	2176305.0
Sgr-CJol_084-Ex18H-lwgs-1-1.clmp.fp2_r2_screen	37962.0	11008.0	3098.0	1920.0	1133.0	866.0	358.0	171.0	9.0	0.0	0.0	200671.0	2176061.0
Sgr-CJol_085-Ex17F-lwgs-1-1.clmp.fp2_r1_screen	30244.0	17197.0	2514.0	1581.0	855.0	680.0	279.0	169.0	7.0	0.0	0.0	162001.0	1866858.0
Sgr-CJol_085-Ex17F-lwgs-1-1.clmp.fp2_r2_screen	30611.0	17141.0	2536.0	1615.0	808.0	714.0	281.0	164.0	6.0	0.0	0.0	161651.0	1866858.0
Sgr-CJol_086-Ex17C-lwgs-1-1.clmp.fp2_r1_screen	63347.0	23473.0	5649.0	3491.0	2258.0	1496.0	748.0	350.0	10.0	0.0	0.0	352647.0	4568329.0
Sgr-CJol_086-Ex17C-lwgs-1-1.clmp.fp2_r2_screen	64393.0	23384.0	5600.0	3423.0	2283.0	1570.0	716.0	373.0	10.0	0.0	0.0	352721.0	4567325.0
Sgr-CJol_087-Ex15G-lwgs-1-1.clmp.fp2_r1_screen	50050.0	12971.0	3932.0	2615.0	1223.0	1057.0	399.0	210.0	6.0	1.0	0.0	287027.0	2609050.0
Sgr-CJol_087-Ex15G-lwgs-1-1.clmp.fp2_r2_screen	50668.0	12937.0	3859.0	2576.0	1215.0	1024.0	399.0	188.0	6.0	0.0	0.0	286916.0	2608753.0
Sgr-CJol_088-Ex18A-lwgs-1-1.clmp.fp2_r1_screen	105330.0	7197.0	8848.0	5253.0	3118.0	2451.0	977.0	408.0	14.0	0.0	0.0	538747.0	6091670.0
Sgr-CJol_088-Ex18A-lwgs-1-1.clmp.fp2_r2_screen	106384.0	7180.0	8692.0	5395.0	3117.0	2397.0	936.0	371.0	16.0	0.0	0.0	537179.0	6092346.0
Sgr-CJol_089-Ex17G-lwgs-1-1.clmp.fp2_r1_screen	36783.0	2777.0	2965.0	1909.0	914.0	853.0	275.0	141.0	6.0	0.0	0.0	189814.0	1876493.0
Sgr-CJol_089-Ex17G-lwgs-1-1.clmp.fp2_r2_screen	36931.0	2764.0	2909.0	1880.0	926.0	848.0	269.0	141.0	5.0	0.0	0.0	189976.0	1876281.0
Sgr-CJol_090-Ex17H-lwgs-1-1.clmp.fp2_r1_screen	32595.0	3588.0	2396.0	1572.0	745.0	739.0	254.0	128.0	5.0	0.0	0.0	177865.0	1476771.0
Sgr-CJol_090-Ex17H-lwgs-1-1.clmp.fp2_r2_screen	32599.0	3533.0	2563.0	1590.0	742.0	752.0	283.0	112.0	5.0	0.0	0.0	178387.0	1476092.0
Sgr-CJol_091-Ex12G-lwgs-1-1.clmp.fp2_r1_screen	38957.0	48299.0	3530.0	2212.0	1269.0	895.0	411.0	435.0	6.0	0.0	0.0	244178.0	2758095.0
Sgr-CJol_091-Ex12G-lwgs-1-1.clmp.fp2_r2_screen	39219.0	48116.0	3520.0	2192.0	1276.0	881.0	386.0	404.0	4.0	0.0	0.0	245124.0	2757165.0
Sgr-CJol_092-Ex16G-lwgs-1-1.clmp.fp2_r1_screen	36082.0	3149.0	2724.0	1764.0	775.0	809.0	269.0	117.0	0.0	0.0	0.0	185384.0	1621954.0
Sgr-CJol_092-Ex16G-lwgs-1-1.clmp.fp2_r2_screen	36670.0	3088.0	2700.0	1778.0	821.0	836.0	292.0	116.0	3.0	0.0	0.0	185140.0	1621583.0
Sgr-CJol_093-Ex13D-lwgs-1-1.clmp.fp2_r1_screen	34396.0	5064.0	2936.0	1784.0	1161.0	828.0	325.0	167.0	5.0	0.0	0.0	208313.0	2065115.0
Sgr-CJol_093-Ex13D-lwgs-1-1.clmp.fp2_r2_screen	34838.0	5080.0	2858.0	1802.0	1127.0	771.0	323.0	197.0	3.0	0.0	0.0	207516.0	2065579.0
Sgr-CJol_094-Ex13A-lwgs-1-1.clmp.fp2_r1_screen	74308.0	36508.0	9407.0	4454.0	3145.0	1730.0	831.0	664.0	23.0	0.0	0.0	611248.0	5287878.0
Sgr-CJol_094-Ex13A-lwgs-1-1.clmp.fp2_r2_screen	74762.0	36479.0	9402.0	4406.0	3057.0	1784.0	816.0	706.0	15.0	0.0	0.0	613303.0	5285466.0
Sgr-CJol_096-Ex12A-lwgs-1-1.clmp.fp2_r1_screen	64460.0	173713.0	6232.0	3702.0	2463.0	1571.0	750.0	522.0	11.0	0.0	0.0	461506.0	4788760.0
Sgr-CJol_096-Ex12A-lwgs-1-1.clmp.fp2_r2_screen	65303.0	173409.0	6182.0	3752.0	2508.0	1555.0	744.0	486.0	10.0	0.0	0.0	462632.0	4787109.0
Sgr-CMvi_001-Ex14H-lwgs-2-1.clmp.fp2_r1_screen	33103.0	4060.0	3062.0	1770.0	1168.0	844.0	447.0	160.0	7.0	0.0	0.0	268710.0	2491773.0
Sgr-CMvi_001-Ex14H-lwgs-2-1.clmp.fp2_r2_screen	33457.0	4026.0	3188.0	1764.0	1170.0	867.0	386.0	125.0	3.0	0.0	0.0	268345.0	2491773.0
Sgr-CMvi_003-Ex18C-lwgs-2-1.clmp.fp2_r1_screen	1700.0	432.0	151.0	87.0	49.0	31.0	22.0	6.0	0.0	0.0	0.0	12805.0	112389.0
Sgr-CMvi_003-Ex18C-lwgs-2-1.clmp.fp2_r2_screen	1712.0	413.0	133.0	94.0	45.0	44.0	18.0	7.0	0.0	0.0	0.0	12842.0	112364.0
Sgr-CMvi_004-Ex15H-lwgs-2-1.clmp.fp2_r1_screen	3235.0	1542.0	288.0	171.0	97.0	77.0	33.0	28.0	1.0	0.0	0.0	23057.0	231531.0
Sgr-CMvi_004-Ex15H-lwgs-2-1.clmp.fp2_r2_screen	3249.0	1590.0	290.0	152.0	110.0	66.0	26.0	29.0	1.0	0.0	0.0	22938.0	231609.0
Sgr-CMvi_005-Ex13A-lwgs-1-1.clmp.fp2_r1_screen	6042.0	490.0	551.0	307.0	209.0	162.0	76.0	23.0	0.0	0.0	0.0	45065.0	530586.0
Sgr-CMvi_005-Ex13A-lwgs-1-1.clmp.fp2_r2_screen	6172.0	467.0	500.0	329.0	226.0	143.0	64.0	27.0	4.0	0.0	0.0	44760.0	530819.0
Sgr-CMvi_007-Ex18F-lwgs-2-1.clmp.fp2_r1_screen	1588.0	410.0	100.0	71.0	38.0	33.0	14.0	9.0	0.0	0.0	0.0	11498.0	103748.0
Sgr-CMvi_007-Ex18F-lwgs-2-1.clmp.fp2_r2_screen	1554.0	422.0	123.0	82.0	48.0	30.0	10.0	3.0	0.0	0.0	0.0	11512.0	103725.0
Sgr-CMvi_008-Ex18H-lwgs-1-1.clmp.fp2_r1_screen	1685.0	442.0	125.0	85.0	58.0	30.0	16.0	9.0	0.0	0.0	0.0	12537.0	110952.0
Sgr-CMvi_008-Ex18H-lwgs-1-1.clmp.fp2_r2_screen	1801.0	448.0	132.0	86.0	45.0	54.0	17.0	8.0	0.0	0.0	0.0	12560.0	110788.0
Sgr-CMvi_009-Ex17F-lwgs-2-1.clmp.fp2_r1_screen	2100.0	525.0	202.0	105.0	58.0	46.0	18.0	6.0	1.0	0.0	0.0	15345.0	137572.0
Sgr-CMvi_009-Ex17F-lwgs-2-1.clmp.fp2_r2_screen	2147.0	528.0	180.0	101.0	61.0	36.0	16.0	8.0	0.0	0.0	0.0	15438.0	137463.0
Sgr-CMvi_010-Ex16C-lwgs-2-1.clmp.fp2_r1_screen	3207.0	1896.0	263.0	173.0	98.0	59.0	36.0	18.0	0.0	0.0	0.0	24733.0	229381.0
Sgr-CMvi_010-Ex16C-lwgs-2-1.clmp.fp2_r2_screen	3242.0	1903.0	291.0	172.0	93.0	75.0	36.0	13.0	1.0	0.0	0.0	24709.0	229329.0
Sgr-CMvi_012-Ex11A-lwgs-1-1.clmp.fp2_r1_screen	2034.0	341.0	219.0	109.0	67.0	63.0	24.0	9.0	0.0	0.0	0.0	16214.0	150063.0
Sgr-CMvi_012-Ex11A-lwgs-1-1.clmp.fp2_r2_screen	1983.0	337.0	200.0	101.0	73.0	56.0	25.0	7.0	1.0	0.0	0.0	16162.0	150198.0
Sgr-CMvi_013-Ex16E-lwgs-2-1.clmp.fp2_r1_screen	3580.0	1740.0	320.0	179.0	88.0	69.0	36.0	10.0	0.0	0.0	0.0	26778.0	230438.0
Sgr-CMvi_013-Ex16E-lwgs-2-1.clmp.fp2_r2_screen	3619.0	1739.0	264.0	201.0	107.0	97.0	38.0	12.0	1.0	0.0	0.0	26669.0	230491.0
Sgr-CMvi_015-Ex17B-lwgs-2-1.clmp.fp2_r1_screen	1374.0	253.0	100.0	62.0	37.0	32.0	12.0	12.0	0.0	0.0	0.0	9318.0	80452.0
Sgr-CMvi_015-Ex17B-lwgs-2-1.clmp.fp2_r2_screen	1351.0	252.0	117.0	70.0	43.0	24.0	9.0	5.0	0.0	0.0	0.0	9339.0	80442.0
Sgr-CMvi_016-Ex17H-lwgs-2-1.clmp.fp2_r1_screen	2426.0	584.0	187.0	142.0	62.0	59.0	25.0	10.0	0.0	0.0	0.0	17659.0	157807.0
Sgr-CMvi_016-Ex17H-lwgs-2-1.clmp.fp2_r2_screen	2452.0	568.0	205.0	131.0	69.0	67.0	21.0	14.0	0.0	0.0	0.0	17680.0	157754.0
Sgr-CMvi_017-Ex13C-lwgs-1-1.clmp.fp2_r1_screen	66068.0	2385.0	6315.0	3566.0	2435.0	1760.0	774.0	269.0	12.0	0.0	0.0	505882.0	5322930.0
Sgr-CMvi_017-Ex13C-lwgs-1-1.clmp.fp2_r2_screen	67120.0	2420.0	6409.0	3622.0	2420.0	1765.0	768.0	283.0	12.0	0.0	0.0	506421.0	5321156.0
Sgr-CMvi_018-Ex12B-lwgs-1-1.clmp.fp2_r1_screen	2430.0	790.0	236.0	151.0	71.0	69.0	30.0	9.0	0.0	0.0	0.0	18112.0	187450.0
Sgr-CMvi_018-Ex12B-lwgs-1-1.clmp.fp2_r2_screen	2565.0	786.0	217.0	139.0	76.0	63.0	26.0	11.0	0.0	0.0	0.0	18162.0	187303.0
Sgr-CMvi_019-Ex13E-lwgs-2-1.clmp.fp2_r1_screen	21289.0	16253.0	1968.0	1096.0	685.0	542.0	209.0	73.0	5.0	0.0	0.0	179788.0	1638174.0
Sgr-CMvi_019-Ex13E-lwgs-2-1.clmp.fp2_r2_screen	21463.0	16314.0	1966.0	1051.0	675.0	482.0	234.0	92.0	2.0	0.0	0.0	180373.0	1637430.0
Sgr-CMvi_020-Ex12C-lwgs-2-1.clmp.fp2_r1_screen	3215.0	1823.0	304.0	167.0	86.0	79.0	37.0	6.0	1.0	0.0	0.0	24854.0	241176.0
Sgr-CMvi_020-Ex12C-lwgs-2-1.clmp.fp2_r2_screen	3263.0	1811.0	311.0	188.0	96.0	67.0	31.0	15.0	1.0	0.0	0.0	24871.0	241094.0
