Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
GotPopWCL26_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	61117.0	7750.0	4364.0	2739.0	1215.0	705.0	516.0	322.0	8.0	0.0	366365.0	2560301.0
GotPopWCL26_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	60711.0	7496.0	4099.0	2565.0	1155.0	700.0	502.0	292.0	12.0	0.0	359153.0	2568717.0
GotPopWCL279_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	14811.0	1955.0	1149.0	711.0	297.0	248.0	150.0	75.0	1.0	0.0	90305.0	631024.0
GotPopWCL279_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	14859.0	1878.0	999.0	709.0	289.0	248.0	152.0	61.0	1.0	0.0	88654.0	632876.0
GotPopWCL29_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	203.0	28.0	20.0	16.0	3.0	3.0	5.0	1.0	0.0	0.0	1162.0	10274.0
GotPopWCL29_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	200.0	29.0	10.0	15.0	6.0	3.0	3.0	1.0	0.0	0.0	1121.0	10327.0
GotPopWCL36_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	37112.0	4788.0	2679.0	1697.0	743.0	603.0	573.0	150.0	6.0	0.0	222349.0	1628945.0
GotPopWCL36_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	37145.0	4636.0	2538.0	1520.0	699.0	510.0	591.0	164.0	6.0	0.0	216432.0	1635404.0
GotPopWCL46_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	26795.0	3522.0	1900.0	1164.0	510.0	494.0	307.0	106.0	3.0	0.0	166929.0	1128064.0
GotPopWCL46_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	26870.0	3436.0	1897.0	1112.0	545.0	431.0	303.0	132.0	3.0	0.0	163677.0	1131388.0
GotPopWCL47_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	32217.0	4087.0	2200.0	1383.0	624.0	410.0	647.0	174.0	7.0	0.0	198555.0	1290293.0
GotPopWCL47_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	32396.0	3879.0	2118.0	1305.0	639.0	354.0	667.0	118.0	6.0	0.0	193924.0	1295191.0
GotPopWCL48_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19912.0	2559.0	1509.0	884.0	417.0	254.0	255.0	93.0	1.0	0.0	122445.0	862081.0
GotPopWCL48_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	20010.0	2550.0	1461.0	890.0	406.0	230.0	228.0	102.0	1.0	0.0	120632.0	863900.0
GotPopWCL50_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	29002.0	3537.0	2044.0	1290.0	607.0	330.0	371.0	119.0	3.0	0.0	176206.0	1163966.0
GotPopWCL50_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	29046.0	3483.0	2018.0	1221.0	540.0	299.0	369.0	133.0	8.0	0.0	173637.0	1166721.0
GotPopWCL59_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	17662.0	2401.0	1289.0	805.0	397.0	269.0	298.0	74.0	0.0	0.0	106179.0	754929.0
GotPopWCL59_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	17738.0	2271.0	1241.0	808.0	330.0	224.0	288.0	84.0	0.0	0.0	104002.0	757317.0
GotPopWCL70_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	31683.0	4023.0	2299.0	1442.0	621.0	513.0	424.0	161.0	8.0	0.0	191684.0	1338380.0
GotPopWCL70_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	31823.0	4064.0	2264.0	1385.0	574.0	432.0	451.0	181.0	5.0	0.0	187908.0	1342151.0
GotPopWCL90_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	14392.0	1876.0	1083.0	649.0	258.0	172.0	213.0	92.0	2.0	0.0	90261.0	596487.0
GotPopWCL90_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	14465.0	1766.0	1005.0	632.0	273.0	165.0	199.0	70.0	1.0	0.0	88729.0	598180.0
GotPopWCL94_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	31500.0	3880.0	2183.0	1367.0	614.0	409.0	263.0	150.0	3.0	0.0	190824.0	1249863.0
GotPopWCL94_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	31628.0	3657.0	2118.0	1263.0	610.0	404.0	293.0	141.0	9.0	0.0	187516.0	1253417.0
GotPopWCL9_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	54332.0	6739.0	3741.0	2372.0	1099.0	628.0	514.0	268.0	4.0	0.0	323483.0	2229764.0
GotPopWCL9_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	54414.0	6577.0	3717.0	2318.0	1088.0	619.0	494.0	254.0	9.0	0.0	316870.0	2236584.0
GotPopWCS103_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	32995.0	4185.0	2390.0	1416.0	705.0	405.0	297.0	140.0	6.0	0.0	203624.0	1300087.0
GotPopWCS103_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	33129.0	4025.0	2187.0	1389.0	633.0	387.0	271.0	124.0	6.0	0.0	199992.0	1304107.0
GotPopWCS124_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	43521.0	4768.0	2720.0	1645.0	835.0	466.0	381.0	166.0	2.0	0.0	284937.0	1356067.0
GotPopWCS124_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	43210.0	4781.0	2709.0	1494.0	809.0	451.0	345.0	157.0	7.0	0.0	281409.0	1360136.0
GotPopWCS126_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	30915.0	3954.0	2238.0	1291.0	626.0	336.0	551.0	154.0	6.0	0.0	190915.0	1251589.0
GotPopWCS126_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	30820.0	3856.0	2095.0	1176.0	590.0	330.0	547.0	109.0	4.0	0.0	186714.0	1256334.0
GotPopWCS137_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	20524.0	2779.0	1464.0	912.0	447.0	270.0	243.0	101.0	2.0	0.0	126958.0	886215.0
GotPopWCS137_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	20340.0	2663.0	1402.0	840.0	412.0	269.0	226.0	75.0	2.0	0.0	123831.0	889855.0
GotPopWCS144_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19790.0	2658.0	1514.0	916.0	366.0	251.0	280.0	85.0	1.0	0.0	122879.0	847508.0
GotPopWCS144_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	20113.0	2601.0	1399.0	788.0	339.0	215.0	280.0	91.0	0.0	0.0	121021.0	849401.0
GotPopWCS146_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	16437.0	1913.0	1070.0	606.0	349.0	238.0	160.0	68.0	4.0	0.0	105589.0	585868.0
GotPopWCS146_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	16684.0	1903.0	1145.0	585.0	286.0	201.0	159.0	66.0	4.0	0.0	103977.0	587292.0
GotPopWCS158_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	12805.0	1738.0	964.0	585.0	298.0	184.0	102.0	66.0	4.0	0.0	76555.0	606100.0
GotPopWCS158_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	12717.0	1648.0	890.0	582.0	251.0	158.0	104.0	42.0	1.0	0.0	75019.0	607989.0
GotPopWCS163_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	37649.0	4935.0	2662.0	1712.0	797.0	542.0	408.0	182.0	4.0	0.0	223064.0	1697300.0
GotPopWCS163_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	37729.0	4670.0	2531.0	1628.0	724.0	551.0	415.0	168.0	8.0	0.0	218804.0	1702027.0
GotPopWCS271_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	18748.0	2171.0	1234.0	732.0	367.0	198.0	227.0	75.0	1.0	0.0	118970.0	647984.0
GotPopWCS271_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	18568.0	2020.0	1262.0	675.0	320.0	185.0	228.0	71.0	3.0	0.0	117493.0	649882.0
GotPopWCS281_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	16249.0	2370.0	1297.0	754.0	368.0	233.0	206.0	80.0	3.0	0.0	94293.0	831427.0
GotPopWCS281_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	16570.0	2313.0	1167.0	751.0	346.0	203.0	186.0	86.0	5.0	0.0	91479.0	834174.0
