Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences	Snippy_mqc-generalstats-snippy-VariantTotal
Hte-CMvi_006-Ex1-2G-lcwgs-1-T.1	16.18081565166466	45.0	150.0	18.181818181818183	355907.0	
Hte-CMvi_006-Ex1-2G-lcwgs-1-T.2	14.340054545913233	46.0	150.0	18.181818181818183	355907.0	
Hte-CMvi_008-Ex1-3H-lcwgs-1-T.1	9.885724072176899	44.0	150.0	18.181818181818183	596295.0	
Hte-CMvi_008-Ex1-3H-lcwgs-1-T.2	9.158871729058191	44.0	150.0	18.181818181818183	596295.0	
Hte-CMvi_009-Ex1-4E-lcwgs-1-T.1	11.306262464635381	44.0	150.0	18.181818181818183	625981.0	
Hte-CMvi_009-Ex1-4E-lcwgs-1-T.2	10.474044597701266	44.0	150.0	18.181818181818183	625981.0	
Hte-CMvi_010-Ex1-5D-lcwgs-1-T.1	10.51237919327663	43.0	150.0	18.181818181818183	591770.0	
Hte-CMvi_010-Ex1-5D-lcwgs-1-T.2	9.590623883864765	43.0	150.0	18.181818181818183	591770.0	
Hte-CMvi_011-Ex1-6C-lcwgs-1-T.1	9.942575477760059	43.0	150.0	18.181818181818183	732185.0	
Hte-CMvi_011-Ex1-6C-lcwgs-1-T.2	9.132753012431763	43.0	150.0	18.181818181818183	732185.0	
Hte-CMvi_012-Ex1-7C-lcwgs-1-T.1	14.834799670589277	44.0	150.0	18.181818181818183	252892.0	
Hte-CMvi_012-Ex1-7C-lcwgs-1-T.2	13.411702822963207	44.0	150.0	18.181818181818183	252892.0	
Hte-CMvi_017-Ex1-2E-lcwgs-1-T.1	15.831204492515226	43.0	150.0	18.181818181818183	184687.0	
Hte-CMvi_017-Ex1-2E-lcwgs-1-T.2	14.50735881903681	44.0	150.0	18.181818181818183	184687.0	
Hte-CMvi_018-Ex1-2H-lcwgs-1-T.1	15.804517954949915	43.0	150.0	18.181818181818183	190868.0	
Hte-CMvi_018-Ex1-2H-lcwgs-1-T.2	14.911210232042748	43.0	150.0	18.181818181818183	190868.0	
Hte-CMvi_019-Ex1-1F-lcwgs-1-T.1	8.273242772109597	42.0	150.0	0.0	826821.0	
Hte-CMvi_019-Ex1-1F-lcwgs-1-T.2	7.336702618010193	42.0	150.0	0.0	826821.0	
Hte-CMvi_020-Ex1-4A-lcwgs-1-T.1	16.360603577331617	43.0	150.0	18.181818181818183	197899.0	
Hte-CMvi_020-Ex1-4A-lcwgs-1-T.2	15.380545270550698	43.0	150.0	18.181818181818183	197899.0	
Hte-CMvi_022-Ex1-5E-lcwgs-1-T.1	13.719945526878647	44.0	150.0	18.181818181818183	790114.0	
Hte-CMvi_022-Ex1-5E-lcwgs-1-T.2	12.698515772968193	44.0	150.0	18.181818181818183	790114.0	
Hte-CMvi_023-Ex1-6D-lcwgs-1-T.1	15.272058942268956	43.0	150.0	18.181818181818183	866405.0	
Hte-CMvi_023-Ex1-6D-lcwgs-1-T.2	14.054619000946815	44.0	150.0	18.181818181818183	866405.0	
Hte-CMvi_024-Ex1-7D-lcwgs-1-T.1	16.870207398220003	44.0	150.0	18.181818181818183	704241.0	
Hte-CMvi_024-Ex1-7D-lcwgs-1-T.2	15.532176875082314	44.0	150.0	18.181818181818183	704241.0	
Hte-CMvi_029-Ex1-1D-lcwgs-1-T.1	7.950547383709889	42.0	150.0	18.181818181818183	597590.0	
Hte-CMvi_029-Ex1-1D-lcwgs-1-T.2	7.185406133348948	42.0	150.0	18.181818181818183	597590.0	
Hte-CMvi_030-Ex1-3A-lcwgs-1-T.1	11.350081895119544	43.0	150.0	18.181818181818183	402214.0	
Hte-CMvi_030-Ex1-3A-lcwgs-1-T.2	10.28286219457317	44.0	150.0	18.181818181818183	402214.0	
Hte-CMvi_031-Ex1-3C-lcwgs-1-T.1	11.615518096058224	43.0	150.0	18.181818181818183	544459.0	
Hte-CMvi_031-Ex1-3C-lcwgs-1-T.2	10.60106606124235	43.0	150.0	18.181818181818183	544459.0	
Hte-CMvi_032-Ex1-1G-lcwgs-1-T.1	9.230326534010175	42.0	150.0	18.181818181818183	1230163.0	
Hte-CMvi_032-Ex1-1G-lcwgs-1-T.2	8.571903196220305	42.0	150.0	18.181818181818183	1230163.0	
Hte-CMvi_033-Ex1-4F-lcwgs-1-T.1	13.791535494137605	43.0	150.0	18.181818181818183	832125.0	
Hte-CMvi_033-Ex1-4F-lcwgs-1-T.2	12.71290557111692	44.0	150.0	18.181818181818183	832125.0	
Hte-CMvi_034-Ex1-2A-lcwgs-1-T.1	11.641473513176408	44.0	150.0	18.181818181818183	1164102.0	
Hte-CMvi_034-Ex1-2A-lcwgs-1-T.2	10.694059856944747	44.0	150.0	18.181818181818183	1164102.0	
Hte-CMvi_035-Ex1-6E-lcwgs-1-T.1	18.881822772412548	44.0	150.0	18.181818181818183	891908.0	
Hte-CMvi_035-Ex1-6E-lcwgs-1-T.2	17.362235454870984	44.0	150.0	18.181818181818183	891908.0	
Hte-CMvi_036-Ex1-7E-lcwgs-1-T.1	14.104646453292986	44.0	150.0	18.181818181818183	735172.0	
Hte-CMvi_036-Ex1-7E-lcwgs-1-T.2	13.009695479869691	44.0	150.0	18.181818181818183	735172.0	
Hte-CMvi_040-Ex1-2A-lcwgs-1-T.1	13.071049442248722	43.0	150.0	18.181818181818183	336430.0	
Hte-CMvi_040-Ex1-2A-lcwgs-1-T.2	11.77440066611969	43.0	150.0	18.181818181818183	336430.0	
Hte-CMvi_043-Ex1-3D-lcwgs-1-T.1	9.062816740780235	43.0	150.0	18.181818181818183	485587.0	
Hte-CMvi_043-Ex1-3D-lcwgs-1-T.2	8.222321844984563	43.0	150.0	18.181818181818183	485587.0	
Hte-CMvi_044-Ex1-4B-lcwgs-1-T.1	15.724444444444444	44.0	150.0	18.181818181818183	45000.0	
Hte-CMvi_044-Ex1-4B-lcwgs-1-T.2	14.87777777777778	44.0	150.0	18.181818181818183	45000.0	
Hte-CMvi_045-Ex1-4G-lcwgs-1-T.1	13.541371247500294	44.0	150.0	18.181818181818183	293671.0	
Hte-CMvi_045-Ex1-4G-lcwgs-1-T.2	12.281794266786477	44.0	150.0	18.181818181818183	293671.0	
Hte-CMvi_046-Ex1-5F-lcwgs-1-T.1	13.170125496979665	44.0	150.0	9.090909090909092	1276635.0	
Hte-CMvi_046-Ex1-5F-lcwgs-1-T.2	11.397564489089902	44.0	150.0	9.090909090909092	1276635.0	
Hte-CMvi_047-Ex1-6F-lcwgs-1-T.1	12.942323123261502	43.0	150.0	18.181818181818183	507037.0	
Hte-CMvi_047-Ex1-6F-lcwgs-1-T.2	11.513899626156629	44.0	150.0	18.181818181818183	507037.0	
Hte-CMvi_048-Ex1-7F-lcwgs-1-T.1	19.63202700628156	44.0	150.0	18.181818181818183	718881.0	
Hte-CMvi_048-Ex1-7F-lcwgs-1-T.2	17.20704856151545	44.0	150.0	18.181818181818183	718881.0	
Hte-CMvi_049-Ex1-1A-lcwgs-1-T.1	9.007196710913888	42.0	150.0	18.181818181818183	386615.0	
Hte-CMvi_049-Ex1-1A-lcwgs-1-T.2	8.288203887490141	42.0	150.0	18.181818181818183	386615.0	
Hte-CMvi_051-Ex1-1B-lcwgs-1-T.1	8.812386732575732	43.0	150.0	18.181818181818183	999007.0	
Hte-CMvi_051-Ex1-1B-lcwgs-1-T.2	8.100120028241932	43.0	150.0	18.181818181818183	999007.0	
Hte-CMvi_055-Ex1-3E-lcwgs-1-T.1	12.995885249936208	43.0	150.0	18.181818181818183	571800.0	
Hte-CMvi_055-Ex1-3E-lcwgs-1-T.2	11.867548116240584	43.0	150.0	18.181818181818183	571800.0	
Hte-CMvi_057-Ex1-4H-lcwgs-1-T.1	11.187056379626824	44.0	150.0	18.181818181818183	762303.0	
Hte-CMvi_057-Ex1-4H-lcwgs-1-T.2	10.008129604277443	44.0	150.0	18.181818181818183	762303.0	
Hte-CMvi_058-Ex1-5G-lcwgs-1-T.1	11.423681292167373	43.0	150.0	18.181818181818183	408949.0	
Hte-CMvi_058-Ex1-5G-lcwgs-1-T.2	10.237487475783581	43.0	150.0	18.181818181818183	408949.0	
Hte-CMvi_059-Ex1-6G-lcwgs-1-T.1	11.151481691372922	43.0	150.0	18.181818181818183	711456.0	
Hte-CMvi_059-Ex1-6G-lcwgs-1-T.2	10.108810198121716	43.0	150.0	18.181818181818183	711456.0	
Hte-CMvi_065-Ex1-1E-lcwgs-1-T.1	7.764530321882617	44.0	150.0	9.090909090909092	539369.0	
Hte-CMvi_065-Ex1-1E-lcwgs-1-T.2	7.034450246235622	44.0	150.0	9.090909090909092	539369.0	
Hte-CMvi_066-Ex1-3B-lcwgs-1-T.1	15.166649744116398	43.0	150.0	18.181818181818183	170153.0	
Hte-CMvi_066-Ex1-3B-lcwgs-1-T.2	14.088796133660253	43.0	150.0	18.181818181818183	170153.0	
Hte-CMvi_067-Ex1-3F-lcwgs-1-T.1	11.921870250477724	43.0	150.0	18.181818181818183	252981.0	
Hte-CMvi_067-Ex1-3F-lcwgs-1-T.2	10.904478136428054	43.0	150.0	18.181818181818183	252981.0	
Hte-CMvi_068-Ex1-1H-lcwgs-1-T.1	11.340090686506642	42.0	150.0	18.181818181818183	957515.0	
Hte-CMvi_068-Ex1-1H-lcwgs-1-T.2	10.490974294734428	42.0	150.0	18.181818181818183	957515.0	
Hte-CMvi_069-Ex1-5A-lcwgs-1-T.1	13.816649485182921	43.0	150.0	18.181818181818183	929584.0	
Hte-CMvi_069-Ex1-5A-lcwgs-1-T.2	12.336766308771033	43.0	150.0	18.181818181818183	929584.0	
Hte-CMvi_070-Ex1-5H-lcwgs-1-T.1	15.721553322763967	43.0	150.0	18.181818181818183	1059249.0	
Hte-CMvi_070-Ex1-5H-lcwgs-1-T.2	14.117327544725967	43.0	150.0	18.181818181818183	1059249.0	
Hte-CMvi_071-Ex1-6H-lcwgs-1-T.1	13.744124408285487	43.0	150.0	18.181818181818183	922448.0	
Hte-CMvi_071-Ex1-6H-lcwgs-1-T.2	11.933220427375886	43.0	150.0	18.181818181818183	922448.0	
Hte-CMvi_072-Ex1-7G-lcwgs-1-T.1	16.111804269598778	44.0	150.0	18.181818181818183	2176928.0	
Hte-CMvi_072-Ex1-7G-lcwgs-1-T.2	14.379604641985054	44.0	150.0	18.181818181818183	2176928.0	
Hte-CMvi_075-Ex1-1G-lcwgs-1-T.1	16.12361181022142	43.0	150.0	18.181818181818183	540593.0	
Hte-CMvi_075-Ex1-1G-lcwgs-1-T.2	13.798626041674794	43.0	150.0	18.181818181818183	540593.0	
Hte-CMvi_076-Ex1-2B-lcwgs-1-T.1	9.614611889571066	43.0	150.0	18.181818181818183	225205.0	
Hte-CMvi_076-Ex1-2B-lcwgs-1-T.2	8.700363235282182	43.0	150.0	18.181818181818183	225205.0	
Hte-CMvi_077-Ex1-2F-lcwgs-1-T.1	28.561777290395852	45.0	150.0	18.181818181818183	102133.0	
Hte-CMvi_077-Ex1-2F-lcwgs-1-T.2	24.02749356231581	45.0	150.0	18.181818181818183	102133.0	
Hte-CMvi_080-Ex1-4C-lcwgs-1-T.1	12.160460530938494	43.0	150.0	18.181818181818183	480776.0	
Hte-CMvi_080-Ex1-4C-lcwgs-1-T.2	11.032073826691985	43.0	150.0	18.181818181818183	480776.0	
Hte-CMvi_081-Ex1-5B-lcwgs-1-T.1	13.120570301341104	43.0	150.0	18.181818181818183	571360.0	
Hte-CMvi_081-Ex1-5B-lcwgs-1-T.2	11.69076180730319	43.0	150.0	18.181818181818183	571360.0	
Hte-CMvi_082-Ex1-6A-lcwgs-1-T.1	14.326267095061311	44.0	150.0	18.181818181818183	1149707.0	
Hte-CMvi_082-Ex1-6A-lcwgs-1-T.2	12.68413325902958	44.0	150.0	18.181818181818183	1149707.0	
Hte-CMvi_083-Ex1-7A-lcwgs-1-T.1	13.583565569869933	44.0	150.0	18.181818181818183	743905.0	
Hte-CMvi_083-Ex1-7A-lcwgs-1-T.2	12.23425188749664	44.0	150.0	18.181818181818183	743905.0	
Hte-CMvi_087-Ex1-1C-lcwgs-1-T.1	8.031658414363761	42.0	150.0	18.181818181818183	420875.0	
Hte-CMvi_087-Ex1-1C-lcwgs-1-T.2	7.389668346767493	42.0	150.0	18.181818181818183	420875.0	
Hte-CMvi_088-Ex1-2C-lcwgs-1-T.1	15.265238101985986	43.0	150.0	9.090909090909092	193515.0	
Hte-CMvi_088-Ex1-2C-lcwgs-1-T.2	14.440045098121814	43.0	150.0	9.090909090909092	193515.0	
Hte-CMvi_091-Ex1-3G-lcwgs-1-T.1	9.922802018589167	43.0	150.0	18.181818181818183	330051.0	
Hte-CMvi_091-Ex1-3G-lcwgs-1-T.2	9.231585627598704	43.0	150.0	18.181818181818183	330051.0	
Hte-CMvi_092-Ex1-4D-lcwgs-1-T.1	13.191397327912284	43.0	150.0	18.181818181818183	241050.0	
Hte-CMvi_092-Ex1-4D-lcwgs-1-T.2	12.248614192142	43.0	150.0	18.181818181818183	241050.0	
Hte-CMvi_093-Ex1-5C-lcwgs-1-T.1	16.26528756140968	44.0	150.0	18.181818181818183	874712.0	
Hte-CMvi_093-Ex1-5C-lcwgs-1-T.2	14.960551244398772	45.0	150.0	18.181818181818183	874712.0	
Hte-CMvi_094-Ex1-6B-lcwgs-1-T.1	14.60474946707815	43.0	150.0	18.181818181818183	664895.0	
Hte-CMvi_094-Ex1-6B-lcwgs-1-T.2	12.564230774758315	43.0	150.0	18.181818181818183	664895.0	
Hte-CMvi_095-Ex1-7B-lcwgs-1-T.1	15.502558204699653	44.0	150.0	18.181818181818183	857248.0	
Hte-CMvi_095-Ex1-7B-lcwgs-1-T.2	13.430765788528447	44.0	150.0	18.181818181818183	857248.0	
Hte-CMvi_096-Ex1-7H-lcwgs-1-T.1	10.87915443616609	43.0	150.0	18.181818181818183	974261.0	
Hte-CMvi_096-Ex1-7H-lcwgs-1-T.2	9.86199743914392	43.0	150.0	18.181818181818183	974261.0	
Hte-CPnd_006-Ex1-5G-lcwgs-1-T.1	11.929097765906633	46.0	150.0	18.181818181818183	275733.0	
Hte-CPnd_006-Ex1-5G-lcwgs-1-T.2	11.451806826817219	46.0	150.0	18.181818181818183	275733.0	
Hte-CPnd_012-Ex1-6B-lcwgs-1-T.1	14.686396329045394	46.0	150.0	18.181818181818183	77582.0	
Hte-CPnd_012-Ex1-6B-lcwgs-1-T.2	13.342012322445925	46.0	150.0	18.181818181818183	77582.0	
Hte-CPnd_014-Ex1-6H-lcwgs-1-T.1	14.844073255351603	46.0	150.0	18.181818181818183	386509.0	
Hte-CPnd_014-Ex1-6H-lcwgs-1-T.2	14.360135259077822	46.0	150.0	18.181818181818183	386509.0	
Hte-CPnd_015-Ex1-8D-lcwgs-1-T.1	6.0942790172758095	45.0	150.0	18.181818181818183	34557.0	
Hte-CPnd_015-Ex1-8D-lcwgs-1-T.2	5.529993923083595	45.0	150.0	18.181818181818183	34557.0	
Hte-CPnd_020-Ex1-11A-lcwgs-1-T.1	13.364614483458595	44.0	150.0	18.181818181818183	408362.0	
Hte-CPnd_020-Ex1-11A-lcwgs-1-T.2	12.516265105379588	44.0	150.0	18.181818181818183	408362.0	
Hte-CPnd_022-Ex1-7F-lcwgs-1-T.1	9.693170632163515	44.0	150.0	18.181818181818183	363062.0	
Hte-CPnd_022-Ex1-7F-lcwgs-1-T.2	9.268080249545577	44.0	150.0	18.181818181818183	363062.0	
Hte-CPnd_024-Ex1-8B-lcwgs-1-T.1	11.691607367099195	45.0	150.0	18.181818181818183	38224.0	
Hte-CPnd_024-Ex1-8B-lcwgs-1-T.2	11.082042695688571	45.0	150.0	18.181818181818183	38224.0	
Hte-CPnd_026-Ex1-11E-lcwgs-1-T.1	9.321025264735752	44.0	150.0	9.090909090909092	606548.0	
Hte-CPnd_026-Ex1-11E-lcwgs-1-T.2	8.625941715068436	44.0	150.0	9.090909090909092	606548.0	
Hte-CPnd_027-Ex1-8G-lcwgs-1-T.1	10.686524774994936	43.0	150.0	18.181818181818183	749693.0	
Hte-CPnd_027-Ex1-8G-lcwgs-1-T.2	10.100246596467585	44.0	150.0	18.181818181818183	749693.0	
Hte-CPnd_028-Ex1-12C-lcwgs-1-T.1	13.67881413000849	45.0	150.0	18.181818181818183	639859.0	
Hte-CPnd_028-Ex1-12C-lcwgs-1-T.2	12.976732414687547	45.0	150.0	18.181818181818183	639859.0	
Hte-CPnd_029-Ex1-7H-lcwgs-1-T.1	15.004346821912435	45.0	150.0	18.181818181818183	189046.0	
Hte-CPnd_029-Ex1-7H-lcwgs-1-T.2	14.375161829949718	45.0	150.0	18.181818181818183	189046.0	
Hte-CPnd_030-Ex1-10F-lcwgs-1-T.1	9.169773439179735	43.0	150.0	18.181818181818183	486807.0	
Hte-CPnd_030-Ex1-10F-lcwgs-1-T.2	8.760709751393208	44.0	150.0	18.181818181818183	486807.0	
Hte-CPnd_031-Ex1-8H-lcwgs-1-T.1	9.496580018393956	44.0	150.0	18.181818181818183	544990.0	
Hte-CPnd_031-Ex1-8H-lcwgs-1-T.2	8.99309026338841	44.0	150.0	18.181818181818183	544990.0	
Hte-CPnd_032-Ex1-6F-lcwgs-1-T.1	15.265186530705378	44.0	150.0	18.181818181818183	169717.0	
Hte-CPnd_032-Ex1-6F-lcwgs-1-T.2	14.85340274759443	45.0	150.0	18.181818181818183	169717.0	
Hte-CPnd_033-Ex1-5F-lcwgs-1-T.1	15.781040518444911	44.0	150.0	18.181818181818183	551610.0	
Hte-CPnd_033-Ex1-5F-lcwgs-1-T.2	15.234441860380727	44.0	150.0	18.181818181818183	551610.0	
Hte-CPnd_034-Ex1-9F-lcwgs-1-T.1	15.52242224952802	43.0	150.0	18.181818181818183	1867806.0	
Hte-CPnd_034-Ex1-9F-lcwgs-1-T.2	14.932725479658558	43.0	150.0	18.181818181818183	1867806.0	
Hte-CPnd_035-Ex1-6D-lcwgs-1-T.1	12.293953251706654	43.0	150.0	18.181818181818183	534656.0	
Hte-CPnd_035-Ex1-6D-lcwgs-1-T.2	11.766351910878171	44.0	150.0	18.181818181818183	534656.0	
Hte-CPnd_038-Ex1-7E-lcwgs-1-T.1	8.778722883673609	43.0	150.0	18.181818181818183	372344.0	
Hte-CPnd_038-Ex1-7E-lcwgs-1-T.2	8.242585158114892	43.0	150.0	18.181818181818183	372344.0	
Hte-CPnd_039-Ex1-9H-lcwgs-1-T.1	10.9181790478098	44.0	150.0	18.181818181818183	758916.0	
Hte-CPnd_039-Ex1-9H-lcwgs-1-T.2	10.31759901562262	44.0	150.0	18.181818181818183	758916.0	
Hte-CPnd_040-Ex1-11D-lcwgs-1-T.1	8.911591014927893	42.0	150.0	9.090909090909092	941126.0	
Hte-CPnd_040-Ex1-11D-lcwgs-1-T.2	8.278690269877657	42.0	150.0	9.090909090909092	941126.0	
Hte-CPnd_041-Ex1-9B-lcwgs-1-T.1	12.573243911048365	44.0	150.0	18.181818181818183	84990.0	
Hte-CPnd_041-Ex1-9B-lcwgs-1-T.2	11.904929991763737	44.0	150.0	18.181818181818183	84990.0	
Hte-CPnd_042-Ex1-10D-lcwgs-1-T.1	8.8467941951684	44.0	150.0	9.090909090909092	245896.0	
Hte-CPnd_042-Ex1-10D-lcwgs-1-T.2	8.249150860909452	44.0	150.0	9.090909090909092	245896.0	
Hte-CPnd_043-Ex1-12E-lcwgs-1-T.1	10.76987262750859	44.0	150.0	18.181818181818183	1595204.0	
Hte-CPnd_043-Ex1-12E-lcwgs-1-T.2	10.306563204642856	44.0	150.0	18.181818181818183	1595204.0	
Hte-CPnd_044-Ex1-6E-lcwgs-1-T.1	9.671572931016286	43.0	150.0	18.181818181818183	115238.0	
Hte-CPnd_044-Ex1-6E-lcwgs-1-T.2	8.961110297691178	44.0	150.0	18.181818181818183	115238.0	
Hte-CPnd_045-Ex1-12A-lcwgs-1-T.1	23.826595427413636	46.0	150.0	18.181818181818183	173043.0	
Hte-CPnd_045-Ex1-12A-lcwgs-1-T.2	22.92924801874412	46.0	150.0	18.181818181818183	173043.0	
Hte-CPnd_046-Ex1-10G-lcwgs-1-T.1	9.541679956726327	45.0	150.0	18.181818181818183	423992.0	
Hte-CPnd_046-Ex1-10G-lcwgs-1-T.2	8.938780091937062	45.0	150.0	18.181818181818183	423992.0	
Hte-CPnd_047-Ex1-8F-lcwgs-1-T.1	10.51045183721368	44.0	150.0	18.181818181818183	354718.0	
Hte-CPnd_047-Ex1-8F-lcwgs-1-T.2	10.07426160855924	44.0	150.0	18.181818181818183	354718.0	
Hte-CPnd_048-Ex1-11H-lcwgs-1-T.1	9.217143718888451	46.0	150.0	18.181818181818183	432031.0	
Hte-CPnd_048-Ex1-11H-lcwgs-1-T.2	8.76910161736427	46.0	150.0	18.181818181818183	432031.0	
Hte-CPnd_050-Ex1-9G-lcwgs-1-T.1	13.42143604433393	45.0	150.0	18.181818181818183	2363081.0	
Hte-CPnd_050-Ex1-9G-lcwgs-1-T.2	12.865550675560925	45.0	150.0	18.181818181818183	2363081.0	
Hte-CPnd_051-Ex1-11C-lcwgs-1-T.1	18.7879773354435	46.0	150.0	18.181818181818183	1561269.0	
Hte-CPnd_051-Ex1-11C-lcwgs-1-T.2	17.90687329764593	46.0	150.0	18.181818181818183	1561269.0	
Hte-CPnd_053-Ex1-6C-lcwgs-1-T.1	11.701895837873181	46.0	150.0	18.181818181818183	27534.0	
Hte-CPnd_053-Ex1-6C-lcwgs-1-T.2	11.451296578775327	46.0	150.0	18.181818181818183	27534.0	
Hte-CPnd_054-Ex1-12H-lcwgs-1-T.1	14.581913123459117	46.0	150.0	18.181818181818183	906722.0	
Hte-CPnd_054-Ex1-12H-lcwgs-1-T.2	13.892193839619566	46.0	150.0	18.181818181818183	906722.0	
Hte-CPnd_055-Ex1-12G-lcwgs-1-T.1	12.670052671998064	47.0	150.0	18.181818181818183	1689077.0	
Hte-CPnd_055-Ex1-12G-lcwgs-1-T.2	12.195998896388431	47.0	150.0	18.181818181818183	1689077.0	
Hte-CPnd_056-Ex1-12B-lcwgs-1-T.1	13.002178537168888	46.0	150.0	18.181818181818183	246725.0	
Hte-CPnd_056-Ex1-12B-lcwgs-1-T.2	12.509675848372396	46.0	150.0	18.181818181818183	246725.0	
Hte-CPnd_057-Ex1-12D-lcwgs-1-T.1	10.412243998394487	46.0	150.0	9.090909090909092	1013690.0	
Hte-CPnd_057-Ex1-12D-lcwgs-1-T.2	9.8022162693415	46.0	150.0	9.090909090909092	1013690.0	
Hte-CPnd_058-Ex1-7D-lcwgs-1-T.1	11.540088261634452	45.0	150.0	9.090909090909092	535105.0	
Hte-CPnd_058-Ex1-7D-lcwgs-1-T.2	10.783687244494217	45.0	150.0	9.090909090909092	535105.0	
Hte-CPnd_059-Ex1-7A-lcwgs-1-T.1	17.4651376067752	45.0	150.0	18.181818181818183	167932.0	
Hte-CPnd_059-Ex1-7A-lcwgs-1-T.2	16.52752243156864	46.0	150.0	18.181818181818183	167932.0	
Hte-CPnd_060-Ex1-5D-lcwgs-1-T.1	11.621540833503758	47.0	150.0	18.181818181818183	63563.0	
Hte-CPnd_060-Ex1-5D-lcwgs-1-T.2	11.21249783679184	47.0	150.0	18.181818181818183	63563.0	
Hte-CPnd_062-Ex1-10B-lcwgs-1-T.1	13.58785778183848	46.0	150.0	18.181818181818183	1552656.0	
Hte-CPnd_062-Ex1-10B-lcwgs-1-T.2	12.841302778663447	46.0	150.0	18.181818181818183	1552656.0	
Hte-CPnd_064-Ex1-8C-lcwgs-1-T.1	11.826060280696367	46.0	150.0	18.181818181818183	39117.0	
Hte-CPnd_064-Ex1-8C-lcwgs-1-T.2	11.066799601196408	46.0	150.0	18.181818181818183	39117.0	
Hte-CPnd_065-Ex1-7C-lcwgs-1-T.1	7.3002377034192705	45.0	150.0	18.181818181818183	21876.0	
Hte-CPnd_065-Ex1-7C-lcwgs-1-T.2	7.213384530992869	46.0	150.0	18.181818181818183	21876.0	
Hte-CPnd_067-Ex1-11B-lcwgs-1-T.1	15.030030110928905	46.0	150.0	18.181818181818183	1061836.0	
Hte-CPnd_067-Ex1-11B-lcwgs-1-T.2	14.419360028717307	46.0	150.0	18.181818181818183	1061836.0	
Hte-CPnd_068-Ex1-10H-lcwgs-1-T.1	11.915520690701186	45.0	150.0	18.181818181818183	1387155.0	
Hte-CPnd_068-Ex1-10H-lcwgs-1-T.2	11.223324781068015	46.0	150.0	18.181818181818183	1387155.0	
Hte-CPnd_069-Ex1-12F-lcwgs-1-T.1	13.093098481715742	45.0	150.0	18.181818181818183	849672.0	
Hte-CPnd_069-Ex1-12F-lcwgs-1-T.2	12.449586883608404	45.0	150.0	18.181818181818183	849672.0	
Hte-CPnd_070-Ex1-11F-lcwgs-1-T.1	19.567132831275956	45.0	150.0	18.181818181818183	445955.0	
Hte-CPnd_070-Ex1-11F-lcwgs-1-T.2	18.83559651761935	45.0	150.0	18.181818181818183	445955.0	
Hte-CPnd_071-Ex1-10A-lcwgs-1-T.1	10.354166968681483	44.0	150.0	18.181818181818183	395779.0	
Hte-CPnd_071-Ex1-10A-lcwgs-1-T.2	9.733673755558755	44.0	150.0	18.181818181818183	395779.0	
Hte-CPnd_072-Ex1-9E-lcwgs-1-T.1	9.191461460644092	43.0	150.0	9.090909090909092	408421.0	
Hte-CPnd_072-Ex1-9E-lcwgs-1-T.2	8.560936959652679	44.0	150.0	9.090909090909092	408421.0	
Hte-CPnd_074-Ex1-10E-lcwgs-1-T.1	10.061774158460253	45.0	150.0	9.090909090909092	1390994.0	
Hte-CPnd_074-Ex1-10E-lcwgs-1-T.2	9.465140167020067	45.0	150.0	9.090909090909092	1390994.0	
Hte-CPnd_075-Ex1-9A-lcwgs-1-T.1	17.484185665626228	46.0	150.0	18.181818181818183	84259.0	
Hte-CPnd_075-Ex1-9A-lcwgs-1-T.2	16.661721596506013	46.0	150.0	18.181818181818183	84259.0	
Hte-CPnd_076-Ex1-11G-lcwgs-1-T.1	16.619907698692842	46.0	150.0	18.181818181818183	1439383.0	
Hte-CPnd_076-Ex1-11G-lcwgs-1-T.2	15.800312754912554	46.0	150.0	18.181818181818183	1439383.0	
Hte-CPnd_077-Ex1-7G-lcwgs-1-T.1	10.56306371327004	44.0	150.0	18.181818181818183	1621950.0	
Hte-CPnd_077-Ex1-7G-lcwgs-1-T.2	9.86790100680993	44.0	150.0	18.181818181818183	1621950.0	
Hte-CPnd_078-Ex1-5H-lcwgs-1-T.1	11.410239272824484	45.0	150.0	18.181818181818183	74810.0	
Hte-CPnd_078-Ex1-5H-lcwgs-1-T.2	10.941050661676243	45.0	150.0	18.181818181818183	74810.0	
Hte-CPnd_079-Ex1-5C-lcwgs-1-T.1	10.54707081509207	46.0	150.0	18.181818181818183	29923.0	
Hte-CPnd_079-Ex1-5C-lcwgs-1-T.2	10.092570932058948	46.0	150.0	18.181818181818183	29923.0	
Hte-CPnd_080-Ex1-10C-lcwgs-1-T.1	13.351898863304811	43.0	150.0	18.181818181818183	482164.0	
Hte-CPnd_080-Ex1-10C-lcwgs-1-T.2	12.49438379578551	43.0	150.0	18.181818181818183	482164.0	
Hte-CPnd_083-Ex1-9D-lcwgs-1-T.1	8.896265560165972	44.0	150.0	18.181818181818183	60250.0	
Hte-CPnd_083-Ex1-9D-lcwgs-1-T.2	8.300414937759342	44.0	150.0	18.181818181818183	60250.0	
Hte-CPnd_084-Ex1-5A-lcwgs-1-T.1	10.840492300235454	45.0	150.0	18.181818181818183	202510.0	
Hte-CPnd_084-Ex1-5A-lcwgs-1-T.2	10.143030770027522	45.0	150.0	18.181818181818183	202510.0	
